"Gene","Log2FC","AveExpr","t","P.Value","adj.P.Val","B","Log2Transformed"
"DIO3",0.249335129331654,-0.196328002491012,1.92136045819645,0.0813497569872367,0.559600944764237,-4.48791448969756,FALSE
"DIP2A",0.268639823352303,0.169345364331091,0.543847549519564,0.597550737543577,0.903245495868892,-5.97828110202746,FALSE
"DIP2B",0.902721458654496,0.532127720244031,2.48597305852782,0.0305327526520983,0.413544603780475,-3.61388368295879,FALSE
"DIP2C",-0.106866881974919,-0.19884224447331,-0.323406109559293,0.752539184737357,0.964535179208488,-6.07595395448755,FALSE
"DIRAS1",0.252949750622884,0.199287691035168,0.542155202348494,0.598676465713615,0.903593897982379,-5.97921169650759,FALSE
"DIRAS2",0.157148798792007,0.0663703137344674,0.258182901266826,0.801100527035489,0.982638654308637,-6.09554616282076,FALSE
"DIRAS3",-0.0247486596613429,-0.4012726945796,-0.173694217479316,0.865305962762752,1,-6.11445976079002,FALSE
"DIRC1",0,-0.138280103164062,0,1,1,-6.13014817275511,FALSE
"DIRC2",1.44744346111132,-0.0806473823261666,2.98424754263348,0.0126072918070523,0.305758824523575,-2.80135258255931,FALSE
"DIS3",0.0225081847945481,-0.151029584417054,0.0565455960108005,0.955935683547282,1,-6.12848334096782,FALSE
"DIS3L",-0.0133998940926091,0.453813904354452,-0.0204223537050537,0.984077407797114,1,-6.12993098135187,FALSE
"DIS3L2",-0.098550300696035,0.2136645572872,-0.288498653400517,0.778405365718188,0.974793605315152,-6.08697752261014,FALSE
"DISC1",-0.949021954261101,-0.287943502366114,-1.77364759892769,0.104169378592618,0.597652655143656,-4.70092356548781,FALSE
"DISP1",-0.474296361598231,-0.0594621210353569,-0.907315685447566,0.383960867847419,0.81063589763942,-5.71765701679449,FALSE
"DISP2",1.47160772396426,0.256345706811165,3.4349224484266,0.00568839886861024,0.226481230787521,-2.0620837848484,FALSE
"DISP3",0.312889258611993,-0.266930795232649,2.49186011331147,0.0302167604669521,0.413419033532216,-3.60442238629861,FALSE
"DIXDC1",-0.346926114345471,-0.146987527159056,-1.1232579067487,0.285582539737421,0.752630415862597,-5.51023840028981,FALSE
"DKC1",-0.475186681848955,0.835422204576995,-1.4006722112964,0.189274024218073,0.695203929778468,-5.19488774861216,FALSE
"DKK1",0.363208410126867,0.0113552199233821,0.944565403061255,0.36545289363369,0.799744675396022,-5.68448874375299,FALSE
"DKK2",-0.48979039858114,-0.110343912767657,-0.862499682447318,0.407084172055928,0.816544322606272,-5.75604953551609,FALSE
"DKK3",-0.123828619967007,-0.39896935181313,-0.281925148569136,0.783308977786116,0.975828516217921,-6.08891500068938,FALSE
"DKK4",-0.0236781972857333,-0.171017077598722,-0.356006422781925,0.728665487754559,0.952759040536219,-6.06454693780961,FALSE
"DKKL1",0.849318631296477,0.223650603436725,1.34668929693603,0.205553681700822,0.707789610068925,-5.26014343240129,FALSE
"DLAT",0.101412336676872,0.453099355092067,0.257323972945209,0.801746462121461,0.982946662751151,-6.09577527849786,FALSE
"DLC1",-0.562015462434293,-0.276435370583873,-0.907140628069717,0.38404937260726,0.810643644786542,-5.7178102188433,FALSE
"DLD",0.120724773225689,0.276546983918154,0.304970016943394,0.766162962490774,0.96936420810779,-6.08192988432688,FALSE
"DLEC1",0.484447256031574,-0.19869421574027,3.26507949252002,0.00766770064033019,0.257535020979526,-2.33990892984993,FALSE
"DLEU7",-0.660955536580756,0.309681224821356,-0.627804753976484,0.543127212785203,0.877182807702021,-5.9287067032218,FALSE
"DLG1",1.12199803481635,-0.0417812874288771,1.97134720951914,0.0747381653089312,0.545577187631392,-4.41401956026185,FALSE
"DLG2",-0.524005223620426,0.122847874601472,-0.701058591424038,0.498035672108108,0.858247045054829,-5.88009423742857,FALSE
"DLG3",1.04657327632753,0.0660227921113659,1.87294732016045,0.088265820515173,0.569727134901224,-4.55864385641614,FALSE
"DLG4",-0.157748253771989,0.0298001578660233,-0.306543925632212,0.76499657525979,0.968736737795656,-6.08143315075468,FALSE
"DLG5",1.08440070688122,0.514757278031215,2.41716863152959,0.0344739771698926,0.428521510765355,-3.72407545448425,FALSE
"DLGAP1",-0.863979181764885,0.212827386602391,-1.21652653551917,0.249602272340527,0.72905916556736,-5.4099338829097,FALSE
"DLGAP2",0.0728386075113118,-0.156727188545633,0.770686698707039,0.45735698910986,0.835501491742992,-5.82939033730796,FALSE
"DLGAP3",-0.602349421310701,0.429891339038335,-0.60085155455605,0.560288792043428,0.885195520439733,-5.94534518407683,FALSE
"DLGAP4",1.01505258163205,-0.12391560769135,1.94605545468442,0.0780183544313039,0.552804208656801,-4.45151493017924,FALSE
"DLGAP5",-0.491689939424816,0.317230464608684,-1.42222186548248,0.183084961053433,0.690956491518459,-5.16835200851733,FALSE
"DLK1",-0.0335765392049075,-0.227209469818166,-0.530065541386974,0.606750191010881,0.906015352191318,-5.9857798131699,FALSE
"DLK2",0.622249119821854,0.0762779555536419,1.2196489603028,0.248463037487602,0.728278697764656,-5.4064713638777,FALSE
"DLL1",0.836574294906726,-0.143117413578867,1.64883064901188,0.127821777138139,0.629583151807901,-4.87387516467606,FALSE
"DLL3",0.0870093273315858,0.270862108151277,0.252308028319904,0.805521655417514,0.985065574060517,-6.09709820383579,FALSE
"DLL4",0.184604763917912,-0.0696966770394639,0.742312124240696,0.473672248571773,0.844860756714153,-5.85057395731798,FALSE
"DLST",-0.216960211667545,0.225301133126802,-0.61106073692982,0.553753171904534,0.881604204287533,-5.93912281630833,FALSE
"DLX1",-0.594539599847754,-0.0921258427057604,-1.44730207427635,0.176098489233436,0.68375014785457,-5.13712902870496,FALSE
"DLX2",-0.0467754761535469,-0.0217100815668225,-0.099936992641734,0.92221812006982,1,-6.12494961205252,FALSE
"DLX3",0.749136366276861,0.313285992754047,1.11806732553251,0.287697577944373,0.754222706576342,-5.51563892867752,FALSE
"DLX4",0.544421368859446,0.423630226627095,0.839664869945512,0.419224692126637,0.821041185705012,-5.77496450336741,FALSE
"DLX5",0.191087241312555,-0.11460739808159,0.3883465320512,0.705275958730912,0.942854235677126,-6.05217666377764,FALSE
"DLX6",0.0913293576974847,0.227328487401327,0.127948287829935,0.90053201572406,1,-6.12162961863244,FALSE
"DMAC1",0.119660825666665,-0.472479507004014,0.191474778201257,0.851691958294344,0.998814740731665,-6.11108936675248,FALSE
"DMAC2",-1.10908713995126,0.310697154256705,-1.94603668166162,0.0780208381437971,0.552804208656801,-4.45154268100252,FALSE
"DMAP1",-0.258804449760825,0.203200422025753,-0.291482201454182,0.776183049806579,0.973829835697412,-6.08608365159287,FALSE
"DMBT1",-0.979364854448312,0.222810463385521,-1.31786769546512,0.214711700378516,0.712058712735431,-5.29425093148518,FALSE
"DMBX1",0.772428286655423,-0.119462562415078,2.90311132277496,0.0145622433464006,0.321510067210549,-2.93466577146132,FALSE
"DMC1",-0.121461291566969,0.57302016180971,-0.207548455035204,0.839428076048529,0.99502811358089,-6.10776211896743,FALSE
"DMD",0.291750151361848,-0.423861582075655,0.72637976365934,0.482991886462976,0.850165574220113,-5.86215553605069,FALSE
"DMGDH",-0.00645364475591044,0.118657789529685,-0.0133171533733284,0.989616629964865,1,-6.13005581808305,FALSE
"DMKN",1.25203941523319,0.210719157477329,4.35977863055728,0.00117553081975387,0.129952361969579,-0.596742826809708,FALSE
"DMP1",-0.00713724067341721,-0.0692451961601317,-0.0955499279608292,0.925621024129227,1,-6.12539581360574,FALSE
"DMPK",0.220413941341346,0.353349069071941,0.373205522643807,0.71618865634305,0.947123227003419,-6.05809846234655,FALSE
"DMRT1",0.489481679853458,-0.156060441178247,2.38970038661742,0.0361822480351362,0.438199583142895,-3.76785326332809,FALSE
"DMRT2",0.246442947442307,0.00266182275572963,0.376621043005575,0.713721056359824,0.946541488435401,-6.05678262412979,FALSE
"DMRT3",0.655291233598832,0.20295060748466,1.1662813195445,0.26851225088066,0.741638675504307,-5.46472945615971,FALSE
"DMRTA1",-0.61958252200691,0.148235282931211,-1.12371290427758,0.285397712944766,0.752355840548628,-5.5097640676326,FALSE
"DMRTA2",0.862566662695776,0.178389519799187,1.21387049873976,0.25057462197635,0.729928005551211,-5.41287399368922,FALSE
"DMRTB1",-0.0720404335674847,-0.139190697138839,-0.780461715670953,0.451820798654887,0.833550273491026,-5.82192851129116,FALSE
"DMRTC1",0.377976300209522,-0.0136436810125594,1.68721696443782,0.120081327235138,0.620403959121579,-4.82143051772716,FALSE
"DMRTC1B",0.108019908067167,-0.199865854329165,1.22425093219514,0.246791561832715,0.726947216119763,-5.40135608170253,FALSE
"DMRTC2",3.01043341017348,1.11211548135806,1.25731246226958,0.235046849052074,0.724849545204886,-5.36418827101385,FALSE
"DMTF1",0.296609115228409,0.334639483058817,0.621569688184463,0.547070468427323,0.879372963781758,-5.93261594853095,FALSE
"DMTN",0.231863912371765,-0.101873472154653,0.477999069918825,0.642142162278615,0.920766572334306,-6.012456344128,FALSE
"DMWD",0.217884018398466,0.315660720422672,0.470276071148841,0.647474935710782,0.923149320827272,-6.01618910128972,FALSE
"DMXL1",-0.501848010338472,0.0552766634922764,-0.787064325296723,0.448105945285491,0.833102947995985,-5.81684109651138,FALSE
"DMXL2",0.322171247661946,0.443085117749886,0.571022654022019,0.579626452955555,0.895307623175227,-5.96296387979875,FALSE
"DNA2",-0.306508099233191,0.456556812886141,-0.506110658174175,0.622910208011461,0.913052310539886,-5.99837901945729,FALSE
"DNAAF1",-0.482520371619106,0.121633856514841,-0.622897356460511,0.546229452202587,0.878793495704616,-5.93178656275223,FALSE
"DNAAF2",0.31254468381572,0.327566834752252,0.923682663259287,0.375749159928442,0.806636821667049,-5.70322247744182,FALSE
"DNAAF3",1.12047281128012,0.50012626772687,2.26180521736602,0.0452772886084906,0.470968966501172,-3.96983928964887,FALSE
"DNAAF4",0.455171480511433,0.374420368702423,1.01593025222844,0.331795648049346,0.782446523922883,-5.61784059097143,FALSE
"DNAAF5",-0.0140245478023232,0.468851361757477,-0.0338433278106582,0.97361704293671,1,-6.12955173942648,FALSE
"DNAH1",-0.284256719818239,-0.0699542970514561,-0.751615822385311,0.46828265431893,0.841589511946754,-5.84370649119592,FALSE
"DNAH10",-0.728519924959547,-0.0908814808412866,-2.72609251249665,0.0199473751274311,0.36148444551502,-3.22462699014668,FALSE
"DNAH10OS",-0.288460288149761,0.127898686792585,-0.492627226261644,0.632099139317129,0.916123522166729,-6.00522683076846,FALSE
"DNAH11",1.12086514664375,-0.146565642478563,3.72639061535235,0.003426461335661,0.198433644199447,-1.59006076066486,FALSE
"DNAH12",-0.10349155614807,-0.275598521291403,-0.92869425323179,0.373259671254392,0.804723673251407,-5.69875887249366,FALSE
"DNAH14",-0.191595185048748,0.58075006362758,-0.832529556888138,0.423067786175118,0.821585334931446,-5.78078429968562,FALSE
"DNAH17",0.42601994972757,0.386569080489511,0.917678084881089,0.378747313853599,0.80849544025987,-5.70854354462668,FALSE
"DNAH2",1.06197781524365,0.0551504572931621,1.61002569797468,0.136093756188106,0.643239344865861,-4.92618145319698,FALSE
"DNAH3",1.3809041137397,0.179218942612512,3.83515995904622,0.00284195284844173,0.181754196268655,-1.41596702202387,FALSE
"DNAH5",1.19577291104892,0.503583218957016,2.61349750066956,0.0243615862846431,0.385090385017216,-3.40792504305133,FALSE
"DNAH6",0.192629669836995,-0.209695706243406,0.619388517428676,0.548453728203924,0.880058706944181,-5.93397494637254,FALSE
"DNAH7",0.0649590293634094,-0.373434446671196,0.31421538514399,0.759320206594065,0.96625141641774,-6.0789760673647,FALSE
"DNAH8",-0.90850654249458,0.298808649698311,-0.878291926669387,0.398829431669464,0.816544322606272,-5.74271150772302,FALSE
"DNAH9",-1.16624331633921,0.419917202654745,-0.83709359426732,0.420606874982827,0.821208691903655,-5.77706671625481,FALSE
"DNAI1",0.583372720164729,0.194043970280269,0.957733691351507,0.359064591150491,0.796455370694403,-5.67249471485177,FALSE
"DNAI2",0.343741752157617,0.0376593991092814,1.45093175011736,0.175106416363152,0.683648360187171,-5.13258049603779,FALSE
"DNAJA1",-0.730204148005321,0.131558399602021,-1.5392207522206,0.152407235727718,0.661285257288952,-5.01969156160941,FALSE
"DNAJA2",-0.104861070468305,0.494617076542088,-0.185431290704903,0.856313836996843,0.999888516177787,-6.11227152063197,FALSE
"DNAJA3",-0.19400676453828,0.483766523275901,-0.337338463158766,0.742301421724134,0.959429356862568,-6.0712099696933,FALSE
"DNAJA4",0.887893962859783,0.0235679953260327,1.94609920264307,0.0780125667645088,0.552804208656801,-4.45145026021825,FALSE
"DNAJB1",0.834375983389279,0.252555671271682,1.62099587572899,0.133708601153519,0.639681468295619,-4.91146841909345,FALSE
"DNAJB11",0.530877579329753,0.112684294945238,0.820397596301164,0.429656031038392,0.823282803892491,-5.79057975364151,FALSE
"DNAJB12",0.314453928394104,0.0168558697295441,0.366694706261742,0.720901885525437,0.949428429072884,-6.06057443679848,FALSE
"DNAJB13",-0.14325638191353,-0.12698243370051,-0.372396855280114,0.716773389553736,0.947123227003419,-6.05840829521579,FALSE
"DNAJB14",0.279784888397353,0.315877677046897,0.773157581920977,0.455953476104071,0.835368313855326,-5.82751207699764,FALSE
"DNAJB2",1.22021638174168,-0.342539338360713,2.04752982591354,0.0656191007163344,0.522955226768084,-4.2998233613095,FALSE
"DNAJB4",-0.207727565859339,0.156291635808126,-0.468411508651468,0.648765548660946,0.923914265592427,-6.01708157183805,FALSE
"DNAJB5",0.0583621125477792,-0.556854840690326,0.148253697238542,0.88486358902488,1,-6.11871437160168,FALSE
"DNAJB6",0.203427437401655,0.239768098863375,0.664104442180576,0.520495061193022,0.868328014373623,-5.90523264286898,FALSE
"DNAJB7",-0.0628718272856308,0.189442421169991,-0.3297894557517,0.747842256774764,0.962425142708587,-6.07380473217184,FALSE
"DNAJB8",-0.0119523746943333,-0.117488894702683,-0.218287182055966,0.831259205719637,0.992398756577859,-6.10539108838662,FALSE
"DNAJB9",0.179587022027228,-0.143846654115988,0.381874677474724,0.709932164574698,0.944588627040316,-6.05473588586253,FALSE
"DNAJC1",-0.628605384980106,0.00612891718886165,-1.39779704498027,0.190112953765261,0.695774190887235,-5.1984074783589,FALSE
"DNAJC10",-0.642079098387899,0.116840375775874,-2.45372431072707,0.0323219301779776,0.421353620485218,-3.66562173062036,FALSE
"DNAJC11",-0.663383957789563,0.20976440089224,-1.59521176241306,0.139374098729929,0.646386490175542,-4.94595554044012,FALSE
"DNAJC12",-0.773988502299384,0.130946206210584,-1.24548284623302,0.239196288343791,0.726016380378973,-5.37757104632613,FALSE
"DNAJC13",0.371575554527052,-0.138905143106231,0.513076201271039,0.618189243537523,0.911164258456521,-5.99477251004465,FALSE
"DNAJC14",0.883154453021754,0.0681640945665114,2.84966944636106,0.016013492763583,0.328362510949393,-3.0223690335026,FALSE
"DNAJC15",0.0386311618639638,-0.0948887077564193,0.0736652927481094,0.942618078142938,1,-6.1273229550041,FALSE
"DNAJC16",0.440566397846228,0.0971615155058558,0.713975511298791,0.49032604748958,0.853991899021968,-5.87101532420644,FALSE
"DNAJC17",0.358562816446818,0.00764292671880442,0.621796193338664,0.546926936095107,0.879372963781758,-5.93247456838852,FALSE
"DNAJC18",-0.26804949036223,-0.27051607820271,-0.470762477744487,0.647138453757439,0.92309029569236,-6.01595572466197,FALSE
"DNAJC19",0.589762962855499,-0.000153384145487157,0.681402824489959,0.509907897829903,0.864289201606688,-5.8936200764022,FALSE
"DNAJC2",-0.377296487867129,0.775382449837303,-1.08125366075929,0.303045561929348,0.766297777165937,-5.55337576421817,FALSE
"DNAJC21",0.905351789210442,0.585280160493443,1.40608124094694,0.187704199498196,0.694332451786435,-5.18825285114502,FALSE
"DNAJC22",-0.160363005826894,-0.531941325415061,-0.334261542220211,0.744558003893134,0.960788351203532,-6.07227451473127,FALSE
"DNAJC24",0.0435774171534653,0.0363790866881871,0.110881238925219,0.913736270400658,1,-6.12374937481185,FALSE
"DNAJC25",0.458551009597312,0.669351420619487,1.22221552133714,0.247529727643733,0.727452279114754,-5.40362029562141,FALSE
"DNAJC27",0.0983927400972081,-0.178716083916158,0.196043717630357,0.848201622468162,0.998351742454006,-6.1101706608122,FALSE
"DNAJC28",1.1294234392003,-0.377022583169558,2.43730923581304,0.0332715770550219,0.423337622568923,-3.69189634338041,FALSE
"DNAJC3",0.182035773954611,-0.230595388816165,0.351294156872002,0.732098514549507,0.954458164576525,-6.0662619224706,FALSE
"DNAJC30",1.29872010620802,0.00492492715526394,2.2322934906794,0.0476694812467108,0.475920029400068,-4.01596591046362,FALSE
"DNAJC4",0.553156339565992,-0.413001364201551,1.02430623685976,0.327999868098626,0.780057122816958,-5.60975660860169,FALSE
"DNAJC5",1.50599160769723,-0.332185880093583,4.23480302035639,0.00144615764425134,0.142587452801018,-0.788511128980142,FALSE
"DNAJC5B",-0.48256271187047,0.0164561351199756,-0.863733794314194,0.40643491996853,0.816544322606272,-5.75501474294565,FALSE
"DNAJC5G",0.0516322783375355,-0.0591475894181451,0.287506405599331,0.779144908784962,0.975194076350082,-6.08727279476227,FALSE
"DNAJC6",-0.364135355868556,0.0444344113777493,-0.813874046655972,0.433226670311398,0.825583604661302,-5.79579476787929,FALSE
"DNAJC7",-0.509895933748177,0.236036210412093,-1.05912712403611,0.312565410899853,0.772207224904183,-5.57557346485806,FALSE
"DNAJC8",-0.6914288233252,-0.337482008636858,-1.33001974710012,0.210810141940915,0.709160326936646,-5.2799335230012,FALSE
"DNAJC9",-0.656104947856222,0.36831574130601,-1.08341532185492,0.302127440756871,0.76562947055925,-5.55118753742762,FALSE
"DNAL1",0.314344257302277,0.388098420459081,1.13161709032011,0.282201648991414,0.749257531797016,-5.50150010245665,FALSE
"DNAL4",1.79396139275338,-0.364585212237236,3.49446620743894,0.0051256676284566,0.224157057316783,-1.9650948247047,FALSE
"DNALI1",0.0429828700410448,-0.563620912294066,0.557189868097557,0.588714325833759,0.899878223338054,-5.97084858227133,FALSE
"DNASE1",0.903685034370777,0.209253691655315,1.49559506041392,0.163284534999965,0.670157279660428,-5.07600524810508,FALSE
"DNASE1L1",0.676857515997171,0.257354048109072,1.16621468764355,0.26853805686163,0.741638675504307,-5.46480095515574,FALSE
"DNASE1L2",0.184033778492163,-0.0919168849084885,0.319954295938219,0.755083448716791,0.965457151871374,-6.07709900346523,FALSE
"DNASE1L3",0.868840407528968,0.0471962713545037,4.93290340701783,0.000467024411187783,0.0959358438892658,0.251854034756334,FALSE
"DNASE2",1.06481546081945,0.17716325388571,3.26382246589506,0.00768471944280513,0.257653812756928,-2.34197036836851,FALSE
"DNASE2B",-0.00724400030727304,-0.165201390719008,-0.134002301353074,0.895855544740981,1,-6.12080513178155,FALSE
"DND1",-0.276050197499449,0.238603685206111,-0.509783964186675,0.620418361335579,0.911891067192532,-5.99648295532076,FALSE
"DNER",0.306902612317374,0.100379241853708,0.538288993114707,0.601252339034935,0.904737192047768,-5.98132737980555,FALSE
"DNHD1",0.424788464250702,0.0155277922418935,0.895998773828318,0.389711775974273,0.814142882913023,-5.72750914071318,FALSE
"DNLZ",-0.275176941741125,0.0362207933786421,-0.615232767721928,0.551094687872522,0.880599546817037,-5.93655194370776,FALSE
"DNM1",-0.0742057564229625,0.210839491489106,-0.16568533739719,0.871453359638985,1,-6.11587129457977,FALSE
"DNM1L",-0.817076857069499,-0.0620111178070185,-1.37431821063601,0.197081350348507,0.699304852573397,-5.2269652532731,FALSE
"DNM2",0.453592167753537,-0.0357159772323185,0.705219903383076,0.495543912916729,0.85678843007189,-5.87718580505996,FALSE
"DNM3",-0.391477640919515,0.279997466718166,-0.443379826649277,0.666207461977971,0.928736514862131,-6.02873320891867,FALSE
"DNMBP",-0.164228303496056,-0.00631003351066334,-0.254433291584463,0.803921461037521,0.983972581783417,-6.09654081818087,FALSE
"DNMT1",-0.14578504073851,0.299503508262378,-0.362343956107451,0.724058212843122,0.950984570227794,-6.06220530063248,FALSE
"DNMT3A",0.393780870273134,-0.206179771252948,1.00330053925957,0.337580288461543,0.78588433774519,-5.62992726710323,FALSE
"DNMT3B",0.508233655902386,0.193328179351342,1.34400860897466,0.206391583999732,0.708731961768644,-5.26333759149542,FALSE
"DNMT3L",0.0449294573398931,-0.127068298743495,0.813688224256922,0.433328666248018,0.825583604661302,-5.79594278091416,FALSE
"DNPEP",0.514732059627718,-0.0533139778781187,1.17977900815517,0.263324751204961,0.737341076975919,-5.45018155364382,FALSE
"DNPH1",-0.0284300002593423,0.208614900668611,-0.0529581502186972,0.95872832481435,1,-6.12868785746615,FALSE
"DNTT",0.0182672296166827,0.0679993493203478,0.0764300705529747,0.940468933808354,1,-6.12710696621021,FALSE
"DNTTIP1",1.3899436924183,-0.342527700457252,2.33477020948077,0.0398483802096666,0.453029383811385,-3.85499652198331,FALSE
"DNTTIP2",-0.94526795689583,0.256416588791743,-1.72447223784939,0.112972385347701,0.611099704607958,-4.76988774391536,FALSE
"DOC2A",0.548113264903357,0.111688418609618,1.35396429068448,0.203293961547197,0.705413535715607,-5.25145259894864,FALSE
"DOC2B",-1.20936772541658,0.436175584354887,-2.17575188687857,0.0525950017787963,0.48959721334368,-4.10377358578662,FALSE
"DOCK1",-0.193135516746818,0.0587112052243989,-0.613328971352368,0.552306926485053,0.881283933543947,-5.93772711119936,FALSE
"DOCK10",-0.218438519802633,0.449134089597394,-0.412250329383444,0.68818869098203,0.936415355741747,-6.04236266647632,FALSE
"DOCK11",0.248359888020397,-0.138082534464131,0.493607623545939,0.631428779553513,0.916077869870578,-6.00473486082536,FALSE
"DOCK2",-0.0281119792865042,-0.304916110891135,-0.110479816708789,0.914047183179868,1,-6.1237955947387,FALSE
"DOCK3",0.193958557711756,0.225244342259364,0.34775890940585,0.734678084856559,0.956042004609403,-6.06753389203976,FALSE
"DOCK4",-0.311056182214243,0.118649484791175,-0.554971747427044,0.590178565471821,0.90079886308857,-5.97209598381579,FALSE
"DOCK5",0.429962590993445,0.471854470941138,0.985546303991733,0.345836751418111,0.790613966760872,-5.64670764899338,FALSE
"DOCK6",1.17198861852684,-0.0307851749320364,3.36342025820841,0.00644873195649721,0.237918371468375,-2.17885636856958,FALSE
"DOCK7",-0.391502612526149,-0.182356562891988,-1.04741319793062,0.317695630568531,0.775859981527168,-5.58717588799283,FALSE
"DOCK8",0.79122450674684,-0.228609399814817,2.10811074910809,0.0591252994997141,0.507740584574129,-4.20776049488333,FALSE
"DOCK9",0.289820912557752,-0.0289535231889662,0.977950833479526,0.349413561724452,0.791934510506744,-5.65381082237421,FALSE
"DOHH",0.0524953293304046,0.307494720519555,0.0968280146838739,0.924629489761231,1,-6.12526788497759,FALSE
"DOK1",-0.446395259944601,-0.370439185943842,-0.944824224707243,0.36532655483151,0.799744675396022,-5.6842543446847,FALSE
"DOK2",-0.0321855045059473,-0.174107524906009,-0.517313134553781,0.615326393723483,0.909091270142213,-5.99255586361921,FALSE
"DOK3",-0.192292865210398,0.0202783655797564,-0.443532480626914,0.666100451575522,0.928736514862131,-6.02866401670704,FALSE
"DOK4",0.0157872528550189,-0.551882832401569,0.0306204609168518,0.976128563439482,1,-6.12965992125831,FALSE
"DOK5",0.579691211855344,-0.193013477542617,1.29425797761217,0.222461754923312,0.716065268437122,-5.32180009081855,FALSE
"DOK6",-1.25415479846594,0.335778797094245,-1.91093176214024,0.0827957981177192,0.561028509029726,-4.50322182227542,FALSE
"DOK7",0.884040481291933,-0.127477755206891,2.57468695090741,0.0260967933489236,0.390881470386265,-3.47081593304776,FALSE
"DOLK",0.433387949954629,0.451817645890377,1.11540622289983,0.288786586736668,0.755505253279085,-5.51840007632798,FALSE
"DOLPP1",0.36270276534935,0.282297466041003,0.815905537997877,0.432112642071367,0.825143647513666,-5.79417468736419,FALSE
"DONSON",-0.659124718643731,0.12550013452127,-1.40623928118633,0.187658498076154,0.694332451786435,-5.18805873401052,FALSE
"DOP1A",-0.430125968294338,-0.413573236831603,-0.760898658730358,0.462943997747976,0.838119425742964,-5.83677807810653,FALSE
"DOP1B",0.400332579543138,0.0338381032124476,0.610095912338169,0.554368994547425,0.881849996237377,-5.93971504036575,FALSE
"DOT1L",-0.0706949566518401,0.143397412039032,-0.148912823709125,0.884355805108322,1,-6.1186125865442,FALSE
"DPAGT1",0.411615659570223,0.504159171651724,0.782517834860517,0.450661825648207,0.833102947995985,-5.82034831804494,FALSE
"DPCD",0.399659230195904,0.0496954393721681,0.938326714691513,0.368507622185083,0.802204028656923,-5.69012239970989,FALSE
"DPEP1",-0.178233590434573,-0.248523822815691,-1.28174792563131,0.226660173655086,0.72023535610765,-5.33625260114782,FALSE
"DPEP2",0.559578572752447,0.144094746990869,1.05446485456755,0.314599781309452,0.773387756702462,-5.58020379467401,FALSE
"DPEP2NB",0.58442291996095,0.51141255744346,0.77220763117124,0.45649273991459,0.83540492321083,-5.82823482278202,FALSE
"DPEP3",-1.16670068377496,0.545860154776181,-0.856783496434736,0.410100607894442,0.817769140050056,-5.76082579873253,FALSE
"DPF1",-0.262763402999199,-0.147509035131503,-0.57967198564758,0.573982453786016,0.893250029895857,-5.95794153375983,FALSE
"DPF2",0.278877152699395,-0.107605249722967,0.507606399993814,0.621894948735159,0.912331240098371,-5.99760853118055,FALSE
"DPF3",0.116058764209593,-0.577235585889872,0.58124282184129,0.572960627291869,0.893105153422659,-5.95702181405161,FALSE
"DPH1",0.478577814175936,0.256366345918235,1.21984103157587,0.248393095036101,0.728185371872209,-5.40625815594224,FALSE
"DPH2",-0.0306469634538816,0.850871347400092,-0.0585228942958784,0.954396720849192,1,-6.12836489244964,FALSE
"DPH3",-0.303236258155259,-0.278837738233602,-0.634581094275196,0.538860049736236,0.875693402254184,-5.92441711508032,FALSE
"DPH5",-0.634707734770336,0.00452569419424857,-2.03201627922605,0.0673869477404604,0.527319361564024,-4.32322503898557,FALSE
"DPH6",1.68786289422098,0.163712197438374,3.60265126539891,0.00424513350539056,0.213496701109261,-1.7895646321802,FALSE
"DPH7",0.37842214289832,0.216611677591644,0.875984141073531,0.400028502489341,0.816544322606272,-5.74467366521928,FALSE
"DPM1",1.09395544273731,-0.397285153349247,2.6714549059399,0.0219803907138351,0.372252285757292,-3.31371607803753,FALSE
"DPM2",0.0867655025446058,0.14268482908659,0.174531073431792,0.864664145030967,1,-6.1143084458091,FALSE
"DPM3",-0.338034634816188,-0.186315907153791,-0.557280328956397,0.58865465097032,0.899878223338054,-5.97079761046865,FALSE
"DPP10",-1.45368080856948,0.570335870200363,-1.31866693685268,0.214453279165877,0.712025124763565,-5.29331213180558,FALSE
"DPP3",0.949139372998056,0.0779595187485748,1.86009734446254,0.0901903737602966,0.573014705097416,-4.57727214238009,FALSE
"DPP4",0.952358662304376,-0.206688574285518,2.11527775745544,0.0583985426230797,0.50753508751011,-4.19680022695515,FALSE
"DPP6",0.00670533830627426,-0.187825626928715,0.0634892821726352,0.950532174211692,1,-6.1280494447422,FALSE
"DPP7",0.877958604461798,-0.185152628821699,1.56306369350379,0.146732616080943,0.653813715533436,-4.98848882251617,FALSE
"DPP8",0.0210609915132524,0.46751669324896,0.0581810785919502,0.954662747729195,1,-6.12838565949677,FALSE
"DPP9",0.0797698879308972,0.428113299485294,0.175786402409556,0.86370157546504,1,-6.11408010949631,FALSE
"DPPA2",-0.373774955305579,-0.0320470985774397,-1.05008904156056,0.316518192180633,0.775387725887436,-5.58453467417152,FALSE
"DPPA3",-0.00754554277522287,-0.10505313180103,-0.182816210919944,0.858315531310182,1,-6.11277137755505,FALSE
"DPPA4",-0.00339897385069815,-0.151010618520337,-0.0838481811383542,0.93470511351952,1,-6.12648818372183,FALSE
"DPPA5",0.0371549833951333,-0.0242675548124218,0.598819338864784,0.561594843594881,0.885823626274494,-5.94657213200032,FALSE
"DPRX",0,-0.130062434334449,0,1,1,-6.13014817275511,FALSE
