"Gene","Log2FC","AveExpr","t","P.Value","adj.P.Val","B","Log2Transformed"
"MAST4",0.765809881743285,-0.188140515474134,3.47675595956314,0.00300107791299757,0.202987018348456,-1.61372703697408,FALSE
"MASTL",-0.0340695412794646,-0.323592348107121,-0.127127329639835,0.900378644976,0.986972271816622,-6.11890718012802,FALSE
"MAT1A",-0.435357482041289,0.11796399014203,-1.5142715931954,0.14890915619236,0.678759807281467,-5.04510432339572,FALSE
"MAT2A",-0.42148450883229,0.0385304733382385,-1.97098859921104,0.0657672659589505,0.568916429270043,-4.37290342189551,FALSE
"MAT2B",-0.313023853647574,0.0654273326811077,-1.45618336064497,0.164138773474572,0.697890465698863,-5.12155780001796,FALSE
"MATK",NA,-0.481582847165348,NA,NA,NA,NA,FALSE
"MATN2",0.00025775681625767,-0.412784027458075,0.000539174758985055,0.999577703442253,0.999964525420163,-6.01014002970884,FALSE
"MATN3",NA,NA,NA,NA,NA,NA,FALSE
"MATR3",-0.265126549367515,0.228667741991207,-0.935586123308503,0.363001250147369,0.827008244573595,-5.69641226297041,FALSE
"MAU2",0.222206567160866,0.0528869706919942,1.11277013858022,0.281783966575818,0.790398286791284,-5.52448885042969,FALSE
"MAVS",0.0551437176595502,0.0570394880681328,0.187996974738308,0.853175540209141,0.978391962846451,-6.10922514287108,FALSE
"MAX",0.512086801512164,-0.0376412084544401,1.51119692519042,0.149684708656302,0.679865883333683,-5.04920712154433,FALSE
"MAZ",-0.545174403522946,-0.106047086279634,-1.90374227601042,0.0802719334952456,0.598000281455532,-4.38218405190123,FALSE
"MB",3.46247969283262,0.88259278892233,5.6178122853572,0.000187368806446666,0.070888231049165,0.90438241706376,FALSE
"MB21D2",-0.234526465867555,0.0639578371305504,-0.6854174678253,0.503912756152606,0.882377304519263,-5.82470678117593,FALSE
"MBD1",-0.213146777744242,-0.0823119004180058,-0.966269096129616,0.347883504055081,0.821589688940752,-5.66851634088589,FALSE
"MBD2",-0.302592037372562,0.0723807192690021,-1.08721563839354,0.292595538554129,0.799049710803922,-5.5508767553979,FALSE
"MBD3",-0.134270116763965,-0.0433245274739635,-0.245723188090292,0.808932111228848,0.968998041386712,-6.09660518403027,FALSE
"MBD4",-0.0262155161704795,-0.00312008279055143,-0.110594752242729,0.913274058286967,0.988680816651779,-6.12089241851109,FALSE
"MBD6",NA,-0.407319796993253,NA,NA,NA,NA,FALSE
"MBIP",0.372483606034125,-0.0156022188113029,1.24727324404927,0.229740727189933,0.757906410902222,-5.37712611221517,FALSE
"MBL2",0.514785625953496,0.414992295243559,0.694213957497189,0.497223308379468,0.880025151655505,-5.88707544318331,FALSE
"MBLAC1",NA,NA,NA,NA,NA,NA,FALSE
"MBLAC2",-0.482749415279715,0.0739687460382903,-1.99216056079741,0.0631971447067418,0.560555597079266,-4.33902457027132,FALSE
"MBNL1",-0.00899088826510372,0.131366587467198,-0.0373903665266457,0.970623168340009,0.99517533999336,-6.12636713111462,FALSE
"MBNL2",-0.606688596744977,0.328237973458677,-1.24692624976291,0.255656277932766,0.776640613294625,-4.919089023798,FALSE
"MBNL3",NA,-0.511425312440727,NA,NA,NA,NA,FALSE
"MBOAT1",0.303135954901565,-0.0715557967312576,0.680788452281314,0.508448198774734,0.883827552655636,-5.74855118989186,FALSE
"MBOAT2",0.565592067749307,0.126165232815533,2.12526467705091,0.0490182158324621,0.519901176490592,-4.1212986156684,FALSE
"MBOAT7",-0.210195340879589,0.0485688027078236,-0.350112557087655,0.730691103629845,0.946535960839312,-6.06534009755912,FALSE
"MBP",1.15915467652701,0.155309662015101,1.96003096584261,0.067134072948691,0.570763690409668,-4.39035279633084,FALSE
"MBTD1",0.240672134831414,-0.397943666667366,0.955571504411337,0.354979961279333,0.824959254426679,-5.61118534531523,FALSE
"MBTPS1",0.406270043897867,0.0429779162882892,1.99868223178211,0.0624239202340149,0.559986753930036,-4.32854570073551,FALSE
"MBTPS2",-0.241728761799569,0.23152718151913,-0.724649575178855,0.484543841099682,0.875036174958885,-5.62448991599543,FALSE
"MCAM",-1.88281705165001,0.455589316793954,-2.23195656306466,0.0398264644260326,0.496207265957057,-3.94127931953605,FALSE
"MCAT",-0.0113514361882994,0.122561500067563,-0.0550433090546421,0.956766087683712,0.992130824300958,-6.1255422707627,FALSE
"MCC",-0.590755786948022,-0.191922430143431,-1.32288525706062,0.211637677741196,0.740640385460897,-5.10061457208637,FALSE
"MCCC1",0.510728788608388,-0.0249254124308734,1.43771347637552,0.16924224521928,0.703906842872326,-5.14539218936675,FALSE
"MCCC2",0.129529114780948,0.180936759309326,0.590333327633299,0.562979499481402,0.899934606609027,-5.95280464592511,FALSE
"MCEE",-0.331164829757642,0.159207949510204,-0.680188293877998,0.5058338793825,0.883059038729518,-5.8965372245848,FALSE
"MCF2L",0.563725937844106,-0.216297535627102,0.86295892516713,0.414999029158461,0.847365071559026,-5.34796209396363,FALSE
"MCFD2",0.533823148944869,0.402937387371706,1.01105076985641,0.33999515062025,0.819218908246215,-5.27995828820499,FALSE
"MCL1",0.538744150200292,0.228484675214206,1.48410905365713,0.157866335805376,0.691862055663685,-5.04956010588403,FALSE
"MCM10",-0.0337314634496825,0.0288936889062417,-0.0837346909637269,0.934341221428367,0.988680816651779,-6.09281294016867,FALSE
"MCM2",-0.121406619227378,-0.0155978510848602,-0.522400246408441,0.608346747653673,0.910529483614497,-5.99028204436481,FALSE
"MCM3",-0.0878288528008577,0.0836591878673406,-0.286929358540478,0.777744444259776,0.959663700211123,-6.08555841198516,FALSE
"MCM3AP",-0.401068425817603,0.118313378041444,-1.92940741514417,0.0710902660199312,0.580200911153875,-4.4388074633389,FALSE
"MCM4",0.0507817073439084,0.0174518288625453,0.158168475260557,0.876246923563363,0.981441828473548,-6.11443561608278,FALSE
"MCM5",-0.0314313048441082,0.0766273123507053,-0.116553494680003,0.908623162459643,0.988680816651779,-6.1202086610134,FALSE
"MCM6",0.0249108350459277,-0.0098446450277624,0.0811102443832487,0.936331670304196,0.988680816651779,-6.12374844366366,FALSE
"MCM7",-0.0331913527359501,-0.000430895816169056,-0.110654149656554,0.913227681312884,0.988680816651779,-6.12088577947178,FALSE
"MCM8",0.039322330877887,-0.017751373320736,0.142728472855816,0.888472838405273,0.984756580401559,-6.04810433593925,FALSE
"MCM9",NA,-0.665949234917703,NA,NA,NA,NA,FALSE
"MCMBP",-0.287285348375865,-0.133665721042936,-1.03596727574867,0.315187921011718,0.80040324355647,-5.60220055912467,FALSE
"MCOLN1",-0.606594908938772,-0.0781291774168319,-1.05711395253258,0.314236739927423,0.800136081931145,-5.30430271218543,FALSE
"MCOLN3",-0.291814271494684,0.123217720323851,-0.24008826179652,0.820873298010521,0.970523121776514,-5.33553869283046,FALSE
"MCPH1",NA,NA,NA,NA,NA,NA,FALSE
"MCRIP1",-0.16253653595777,-0.0674296071273695,-0.510911135498593,0.61619273019922,0.912483080508415,-5.99618406586531,FALSE
"MCRIP2",0.128777022433971,-0.147420263253269,0.328360874990807,0.74734182654838,0.95034330828885,-6.00406829679695,FALSE
"MCRS1",0.11627610326904,0.0497062917216941,0.515059963776296,0.613353866857469,0.911925454120074,-5.99406742483714,FALSE
"MCTP1",NA,0.370689226540929,NA,NA,NA,NA,FALSE
"MCTP2",1.43689060092382,-0.199738159089537,2.11381248485218,0.0523404665666438,0.533640489158121,-4.10380117638288,FALSE
"MCTS1",-0.113196663298281,-0.013782667279498,-0.483567782213388,0.635058257404227,0.920570178076408,-6.00971917281385,FALSE
"MCU",0.0568734905681373,0.321589052264667,0.219083913215527,0.829276382083692,0.972848427006573,-6.10284391471127,FALSE
"MCUB",0.140741365613362,0.563436622933867,0.605980007395409,0.552787858019536,0.896407795801161,-5.94355155631432,FALSE
"MCUR1",-1.04230566416871,0.0877794580747885,-4.01080875568982,0.000957790959477244,0.124231121508666,-0.564218037505863,FALSE
"MDC1",-0.167782046054752,0.0867225696308694,-0.516935247222703,0.612072765349408,0.9113736905679,-5.99310526532657,FALSE
"MDFIC",0.734758312058432,0.513646944471721,1.31042378828572,0.234638726795148,0.763263691958522,-4.85626008745407,FALSE
"MDGA1",NA,NA,NA,NA,NA,NA,FALSE
"MDH1",0.120304800185263,-0.312610065372212,0.437991177568165,0.667082155961447,0.931176374767045,-6.03067099342053,FALSE
"MDH2",0.153583243931278,0.20201683061958,0.589748221678245,0.56336253027923,0.899966014062694,-5.95314617569023,FALSE
"MDK",1.21408257488752,0.118988514244572,2.00072624678794,0.0621833418466026,0.558737851555659,-4.32525728336689,FALSE
"MDM1",0.50713850391761,-0.556567897679145,0.829335561743486,0.432608855845638,0.851444013717687,-5.37392864701763,FALSE
"MDM2",-0.063038899621326,0.097131322412682,-0.0580318849567716,0.955783729913872,0.991779283981627,-5.52681240137,FALSE
"MDM4",NA,NA,NA,NA,NA,NA,FALSE
"MDN1",-0.58006256746511,0.214780666613096,-2.59804111847927,0.0190946611379302,0.397955839405823,-3.29248685262282,FALSE
"MDP1",0.167170960556346,-0.0137715132460903,0.803493077442647,0.433132579091078,0.851444013717687,-5.80719279939405,FALSE
"ME1",-0.0576480340589413,0.319431819488923,-0.0823881723078753,0.935330933401267,0.988680816651779,-6.12364285198448,FALSE
"ME2",-0.230709031951775,0.154925493888736,-1.2461403784083,0.230145705255758,0.757906410902222,-5.37842537400598,FALSE
"ME3",-0.861593914916137,0.464720911962828,-1.97621642709854,0.0651240380163426,0.567583019075239,-4.36455796482037,FALSE
"MEA1",-0.372613873599927,-0.430582337475521,-0.549326731149279,0.604453687129122,0.910529483614497,-5.27087581759012,FALSE
"MEAF6",-0.0731738819213945,-0.0574101302947213,-0.2867378923077,0.77788850373524,0.959663700211123,-6.08561365550025,FALSE
"MEAK7",0.499234207852857,0.168611499727867,1.0852362387479,0.293445530030048,0.799049710803922,-5.55289875898922,FALSE
"MECOM",0.901981653936977,-0.343087968491717,1.3731324932865,0.193895182245926,0.728175440255991,-5.09398303144393,FALSE
"MECP2",-0.295005471457392,0.0343669841552696,-1.14236384904315,0.269637035506932,0.787141850351765,-5.49327791874713,FALSE
"MECR",-0.185282813322351,0.00397333312558583,-0.955224430791425,0.353274210670756,0.824655552116257,-5.67865009481863,FALSE
"MED1",-0.0262155161704795,-0.00312008279055143,-0.110594752242729,0.913274058286967,0.988680816651779,-6.12089241851109,FALSE
"MED10",0.0156148212843187,0.135139904323571,0.0580585007597467,0.95440054501715,0.991761798939306,-6.12536988937783,FALSE
"MED11",-0.10950074400988,0.0631749473682281,-0.290738964022307,0.776029301437528,0.959663700211123,-5.93598465525828,FALSE
"MED12",-0.00983416892094615,0.0278924055029762,-0.0433084777563091,0.965976303597262,0.994387371350123,-6.12612569654127,FALSE
"MED12L",NA,0.182601088990063,NA,NA,NA,NA,FALSE
"MED13",0.266815040191985,0.193676111971552,1.22488006605271,0.237849095036792,0.766828352039634,-5.40262850583727,FALSE
"MED13L",0.177712630354303,-0.0387894161554299,0.735719122572519,0.472249093683394,0.870529336190512,-5.85801521074627,FALSE
"MED14",0.0766781912545964,0.0394619639208014,0.42690417466782,0.674976813214691,0.93254281264556,-6.03546212262589,FALSE
"MED15",0.268915139728015,0.0329559658084377,1.19357222718794,0.249553241334571,0.773753137799412,-5.4376427930005,FALSE
"MED16",-0.0589365195833094,-0.00495168950423272,-0.285240333856561,0.779015556509872,0.959663700211123,-6.0860444851712,FALSE
"MED17",-0.0567549976640649,0.0509020897800405,-0.282243907045496,0.78127217138775,0.960138904768318,-6.0868998175732,FALSE
"MED18",0.0180687152404058,0.102286498868276,0.0795818042777861,0.937528725934952,0.988680816651779,-6.12387256855091,FALSE
"MED19",-0.10822881899246,-0.0388658229167855,-0.479100418432854,0.639550674162058,0.923105515824076,-5.89516247330179,FALSE
"MED20",-0.0564318830231105,0.0151758311607981,-0.287311027642816,0.777457300790722,0.959663700211123,-6.08544818059804,FALSE
"MED21",-0.178339555175686,0.0348367629106831,-0.473081701076289,0.644327471026346,0.924638158320999,-5.86640420282185,FALSE
"MED22",0.0228607807799029,0.055676257590366,0.131360256579941,0.897081428105726,0.986577558713304,-6.11835457645364,FALSE
"MED23",-0.0517241471236587,0.0260888347432834,-0.277081066424402,0.785165033816313,0.96043986439863,-6.08835257597003,FALSE
"MED24",0.0228607807799029,0.055676257590366,0.131360256579941,0.897081428105726,0.986577558713304,-6.11835457645364,FALSE
"MED25",0.30497744935856,0.135855252385799,1.29846195216482,0.212014608300643,0.740640385460897,-5.31741834522874,FALSE
"MED26",0.140402634039161,-0.154680185281154,0.47014442955586,0.644416494926256,0.924638158320999,-6.01609941212006,FALSE
"MED27",0.000399057420494259,0.0835212275559839,0.00214020715914007,0.998318069614357,0.999789663317131,-6.12707161171957,FALSE
"MED28",-0.0797493339308187,0.0231391073648988,-0.304443190364805,0.764602976679789,0.955970494204431,-6.08035093113149,FALSE
"MED29",-0.0591374304679544,0.0457900099283312,-0.197983687592413,0.845480617487989,0.977270950077846,-6.10728088059275,FALSE
"MED30",0.0496838218080584,0.0558114140705369,0.176598946819814,0.862271084110422,0.980287356447486,-6.04264279450096,FALSE
"MED31",-0.339063038661346,0.0173172342036178,-1.50773016844422,0.150563196875759,0.680787826773641,-5.05382567794154,FALSE
"MED4",0.0410890578411851,0.0089199846550376,0.197882746513417,0.845558315057457,0.977270950077846,-6.10730103318131,FALSE
"MED6",0.262461541339461,0.00718769654733345,1.25431959422246,0.227234220838823,0.756863045196502,-5.36902310960252,FALSE
"MED7",-0.0597441081523843,0.072890474241923,-0.231968113151598,0.820325477215777,0.970498115043943,-5.95144228118703,FALSE
"MED8",0.121477431936317,0.0512723819164095,0.482076615023546,0.636094738288535,0.921112194945947,-6.01043654982248,FALSE
"MED9",0.30497744935856,0.135855252385799,1.29846195216482,0.212014608300643,0.740640385460897,-5.31741834522874,FALSE
"MEF2A",-0.129037210588275,-0.131030936818933,-0.273132090553948,0.790614074657858,0.962250662034738,-5.76793952195869,FALSE
"MEF2B",NA,0.115965111924565,NA,NA,NA,NA,FALSE
"MEF2C",-2.3763511762216,0.272973331979999,-1.95982383529926,0.114076633908689,0.639581652927008,-4.13097162489551,FALSE
"MEF2D",-0.0428296411486698,-0.399533811113939,-0.135619268592464,0.893871078709487,0.985992167723567,-6.08706043022114,FALSE
"MEFV",NA,NA,NA,NA,NA,NA,FALSE
"MEGF10",NA,NA,NA,NA,NA,NA,FALSE
"MEGF6",1.25351510468774,-0.763470795935106,1.74666192523903,0.136058548613049,0.663016178334949,-4.36221218204171,FALSE
"MEGF8",0.319375864662704,-0.104745145620401,0.846922839024883,0.410825600734614,0.846339975112394,-5.70469749531018,FALSE
"MEGF9",1.0534121451333,-0.0188482288557667,2.09610437536814,0.0529001384868506,0.536051495236699,-4.14550364841759,FALSE
"MEIOC",1.46918856745843,0.734103110476608,1.4601809117731,0.199161030854227,0.729328271351728,-4.65301724920381,FALSE
"MEIS1",0.676050418751779,-0.320136149670534,1.99036043356808,0.0645208587828855,0.565789803675512,-4.31513752801468,FALSE
"MEIS2",NA,NA,NA,NA,NA,NA,FALSE
"MELK",0.832150750005583,-0.326420503414952,2.083034565601,0.0568238148683866,0.546668899584609,-4.13578584253976,FALSE
"MELTF",-0.051664058372266,0.26270626584889,-0.088616945118749,0.930454853549551,0.988680816651779,-6.12310457748111,FALSE
"MEMO1",-0.162332252671953,-0.122553512095817,-0.630223339531793,0.537194268474825,0.890879484045569,-5.92875896605983,FALSE
"MEN1",-0.460580643823907,0.0123404372169275,-1.75425288019168,0.0979701984695629,0.616869745969103,-4.70664524612413,FALSE
"MEOX2",NA,NA,NA,NA,NA,NA,FALSE
"MEP1A",0.22113499639469,-0.628886620504444,0.328531777502347,0.751526697547148,0.951659538305197,-5.59924817650292,FALSE
"MEP1B",NA,NA,NA,NA,NA,NA,FALSE
"MEPCE",-0.127328713431424,-0.00585827589862076,-0.627031116514718,0.539233658166017,0.891846846876739,-5.93073834084094,FALSE
"MERTK",-0.180133946856405,0.5374001807605,-0.47301881921018,0.642407319732539,0.92401052838242,-6.01474787318413,FALSE
"MESD",0.402240823672606,0.11989201558083,1.24459540454781,0.230698898138714,0.758787396175217,-5.38019571616521,FALSE
"MEST",-0.223950473101795,0.318362168665954,-0.378338633518292,0.712736317297952,0.941001542445247,-5.811395541864,FALSE
"MET",0.443030375879776,0.246012122567211,1.71771427835345,0.104587746555238,0.627299389972235,-4.76040416534194,FALSE
"METAP1",-0.247925403774085,0.0331421069772175,-0.713794888170231,0.485346226720427,0.875771527055932,-5.87356263430912,FALSE
"METAP1D",-0.320097490699421,0.255870065485939,-0.931751642152669,0.364921706448541,0.827466365524545,-5.69984195115488,FALSE
"METAP2",-0.739070270721398,-0.0591811726812087,-1.66274323732686,0.115272763248968,0.642184039828134,-4.83982307653638,FALSE
"METRNL",1.36716119504138,0.165878023033287,1.72305389723165,0.125836018269805,0.65583949667807,-4.32792391032973,FALSE
"METTL1",0.42937492683621,0.278951589098325,1.34404198239902,0.198313342832357,0.728801856116272,-5.2256389237707,FALSE
"METTL13",-0.372468396456031,-0.285735955217903,-1.55852029079528,0.138114772745095,0.665565522479568,-4.98537909724104,FALSE
"METTL14",0.0720350977088738,0.0529172498040356,0.232856386108972,0.818741782818834,0.970083627681638,-6.09970717288895,FALSE
"METTL15",-0.195756025895112,-0.0460930003689924,-0.880778333061171,0.391108539142475,0.841857135456359,-5.74422975068981,FALSE
"METTL16",0.0239169001864491,0.337394895986343,0.086604321601674,0.932030096355542,0.988680816651779,-6.12328278734659,FALSE
"METTL17",-0.317964372952074,-0.0185728159424242,-1.24642416681854,0.230044204214049,0.757906410902222,-5.37809999329318,FALSE
"METTL18",0.0623063495703425,0.285024132125055,0.198999556271534,0.845470532140833,0.977270950077846,-5.9586052766041,FALSE
"METTL21A",-0.189231013289624,0.0251248747588675,-0.325922834400822,0.754765945512367,0.952448888792118,-5.38645907502417,FALSE
"METTL25",0.773764276553437,0.354111003215639,1.05545854887803,0.344869401195531,0.820763558911136,-4.89737019802903,FALSE
"METTL26",0.117024765874202,-0.391898344493651,0.353708635182468,0.72804404352658,0.946473681867952,-6.06407045904996,FALSE
"METTL2A",0.170716938615139,-0.141611282393898,0.499711031236131,0.62388778585971,0.915947986729027,-6.001815373584,FALSE
"METTL2B",0.170716938615139,-0.141611282393898,0.499711031236131,0.62388778585971,0.915947986729027,-6.001815373584,FALSE
"METTL3",0.0807738304804691,0.0183385730456516,0.259386978321203,0.798550675796947,0.965017283428656,-6.09312987698153,FALSE
"METTL4",-0.286053388534264,-0.0786224412310578,-0.323464413663999,0.758344851747929,0.953661684786234,-5.36060040094296,FALSE
"METTL5",-0.304266580038356,-0.231421412138565,-1.33205806441813,0.200979601557742,0.730603831419682,-5.27718166233654,FALSE
"METTL6",0.541736006502951,-0.299778158794052,0.818671306603002,0.447151408311168,0.858196997265599,-5.2153111670607,FALSE
"METTL7A",2.3977070698506,-0.694203189573124,2.9261830158696,0.00966130182452531,0.303464799612447,-2.67980079801845,FALSE
"METTL7B",0.35468460081774,-0.126925873742705,0.73521507051994,0.472547798006811,0.870529336190512,-5.85837759110011,FALSE
"METTL8",-0.19060353093144,-0.000454409554275859,-0.7197944613702,0.481740951994338,0.872660351192046,-5.86935181073072,FALSE
"METTL9",0.127845272559564,-0.141588875486539,0.323613346304858,0.750303307597552,0.951143378896517,-6.07430166980317,FALSE
"MEX3A",1.11292488096463,-0.342799098016511,2.01106142316803,0.0771682220410586,0.59195766225001,-4.12948180363714,FALSE
"MEX3B",NA,-0.147669721762943,NA,NA,NA,NA,FALSE
"MEX3C",0.159074418088835,-0.215457296777193,0.371215785881757,0.717877340787546,0.941877624917612,-5.81405906634717,FALSE
"MEX3D",0.889010275773837,0.0795712300645739,2.60478173891846,0.0237593500613546,0.433699040374004,-3.28701997581144,FALSE
"MFAP1",-0.189220977480057,-0.0527667868904016,-0.780561835035787,0.446133462218306,0.858196997265599,-5.82485254232047,FALSE
"MFAP2",-0.247870381780225,0.120394390617348,-0.296351510859749,0.783825838179319,0.960313967214474,-5.21305045466573,FALSE
"MFAP3",-0.36766692014003,0.232258044257251,-0.75229252587185,0.472258472898938,0.870529336190512,-5.48884434830577,FALSE
"MFAP3L",0.579313719708326,-0.0228232232908105,1.26921260062407,0.231848803226422,0.760243307701493,-5.12928000117482,FALSE
"MFAP4",NA,NA,NA,NA,NA,NA,FALSE
"MFAP5",NA,-0.482490492471969,NA,NA,NA,NA,FALSE
"MFF",-0.617827597983664,0.132795736683383,-2.75334856874239,0.013860730817315,0.356796950937769,-3.00546812191336,FALSE
"MFGE8",-0.892900231947365,-0.189615066716817,-1.72069812995442,0.104033142670376,0.626757048055132,-4.75604273334449,FALSE
"MFHAS1",0.835564251385897,-0.647942486669237,1.20952301124301,0.276113078469393,0.789629057913826,-4.80840614165497,FALSE
"MFN1",-0.0695016165146849,-0.0115057593160823,-0.239063906077686,0.814005174507616,0.969818880348579,-6.09823130789449,FALSE
"MFN2",-0.152214827740172,-0.0696699145645429,-0.726386975219363,0.477797789865735,0.871888984737093,-5.86468679803596,FALSE
"MFSD1",-0.132176460863952,0.23888169918585,-0.38508866223556,0.707216187779745,0.938919360822673,-5.86335800207097,FALSE
"MFSD10",0.109903975035724,-0.0784539985743384,0.452383923015627,0.656893520662691,0.928475251379458,-6.02427259775642,FALSE
"MFSD11",0.544528139084145,-0.203383577628948,1.1925699653057,0.259360418591342,0.778327038689699,-5.21178179348148,FALSE
"MFSD12",-0.0694316103775918,-0.410733461627118,-0.197749768666442,0.847026999360168,0.977355265840318,-5.863558657098,FALSE
"MFSD14A",0.912533788210615,-0.0286932183003445,1.50134129113974,0.188613697624145,0.723768850134867,-4.54485263838329,FALSE
"MFSD14B",0.348719445839693,0.27240350706725,0.787771284158578,0.458705006528383,0.863891817043973,-5.31159895629972,FALSE
"MFSD2A",NA,-2.3710522435352,NA,NA,NA,NA,FALSE
"MFSD3",0.235726468839936,0.554666360800128,0.373433323566642,0.717998552613869,0.941924564798656,-5.69488328803882,FALSE
"MFSD5",-0.319771947743352,0.260891302132929,-0.836624346531919,0.418546042124626,0.848717368118755,-5.63452884572383,FALSE
"MFSD6",0.772547822380562,-0.33445949359145,1.5385696348943,0.142897482284367,0.670048906952808,-5.01246440353102,FALSE
"MFSD8",-0.0415885643501968,0.0685218101151409,-0.0806384572047842,0.937407788280964,0.988680816651779,-5.70156660165433,FALSE
"MFSD9",-0.0288836980851087,-0.1324846242866,-0.0777458564860982,0.939495790768261,0.988826580517456,-5.83180419133502,FALSE
"MGA",0.299540068475343,-0.0539734876939043,1.15342153984022,0.265200440912231,0.783122831226693,-5.48143802677452,FALSE
"MGAM",0.299540068475343,-0.0539734876939043,1.15342153984022,0.265200440912231,0.783122831226693,-5.48143802677452,FALSE
"MGARP",0.922802923654397,-0.575968517294554,1.30834823599819,0.253958034338575,0.775806962754999,-4.69294000248394,FALSE
"MGAT1",0.146539105113886,0.0814368267123153,0.462972018320581,0.649442326094412,0.92597042465234,-6.0194369423254,FALSE
"MGAT2",0.162553317151316,0.106036420508948,0.73441762624983,0.473020600584592,0.870529336190512,-5.85895042770272,FALSE
"MGAT3",-0.444706645104099,-0.650837809319735,-1.14752796569639,0.286576094573469,0.794026003475804,-5.05415700631607,FALSE
"MGAT4A",1.81809883760555,0.129642204697851,1.42460592442313,0.194670989895011,0.728587597315874,-4.77133747100824,FALSE
"MGAT4B",-0.797997357551916,0.139346764729898,-2.04512870901072,0.0571600076363274,0.54703913558204,-4.25334133157138,FALSE
"MGAT5",-0.532132888278127,-0.378429951346201,-1.33175183911663,0.201078078564537,0.730653921000929,-5.27755211947306,FALSE
"MGLL",1.35700131484175,-0.95309466225621,0.860132341936517,0.402062282137204,0.84364485610974,-5.76156540142752,FALSE
"MGME1",0.28081879193563,0.0931717832889098,0.993842783385045,0.334675900051852,0.814641164892091,-5.6427667669873,FALSE
"MGMT",-0.211717007141888,-0.0493881195682879,-0.569269121302374,0.576854790048495,0.903086375703461,-5.96489551352116,FALSE
"MGP",1.05117545902423,-0.606699467587113,1.1086169491197,0.298073957737004,0.799049710803922,-5.18890885132284,FALSE
"MGRN1",0.64029555792747,0.151122760760426,1.79440117512036,0.0911230942155742,0.609322163749144,-4.64670774246508,FALSE
"MGST1",0.716510953061423,0.521677467807886,0.945432517453744,0.35810152625619,0.826043135393921,-5.68754768012482,FALSE
"MGST2",1.34797493705959,-0.26378822180042,1.57526844370743,0.147968749642211,0.678036352786938,-4.73021110415704,FALSE
"MGST3",0.421360087405895,-0.244318761905595,1.39194885998981,0.182448925290644,0.718399882033588,-5.20343920775321,FALSE
"MIA",-1.59386189662115,-1.307377450624,-1.68541156703728,0.139268385546638,0.666377701641461,-4.45795041314932,FALSE
"MIA3",0.183522880230699,-0.155311692163123,0.736102599381124,0.472021919164185,0.870529336190512,-5.85773936083029,FALSE
"MIB1",0.0843921231644013,0.0892783349589801,0.429516325512061,0.673113225828727,0.931194978276163,-6.03434411228054,FALSE
"MIB2",-0.326374134872835,-0.123062478149509,-1.08190334426122,0.303580248858759,0.799049710803922,-5.28053044550746,FALSE
"MICA",0.0652882748487583,0.631206995029507,0.1214678336192,0.904991036641869,0.988086193158502,-6.05094238701451,FALSE
"MICAL1",-0.15587997586246,-0.199641269136201,-0.327294563743229,0.747567879802757,0.95040773464315,-6.07309832263986,FALSE
"MICAL2",0.678492983466977,0.0519556598826201,1.29735110592629,0.212387501852537,0.740684623591957,-5.31873467285826,FALSE
"MICAL3",0.132748402404198,0.0029253902425645,0.509551924479242,0.617124149052171,0.913015800228151,-5.99687390448578,FALSE
"MICALL1",0.584321097518436,-0.235317951713005,1.62228627790517,0.123724206649078,0.651102328547058,-4.89712055320423,FALSE
"MICALL2",0.649064692105374,0.225274248045553,2.09824048147191,0.0516371544686966,0.531063085837108,-4.16614259704093,FALSE
"MICB",0.103961565412573,0.118398619996498,0.21409689223688,0.833678058901818,0.974339964311006,-6.00024181017272,FALSE
"MICU1",0.204207703223574,0.289480195127505,0.905658336605322,0.378174111555737,0.835545005992385,-5.7228449750523,FALSE
"MICU2",0.198903866544027,0.39060560838961,0.890375468527122,0.38608480490354,0.838901256220246,-5.73604460419845,FALSE
"MID1",-0.0863533508409661,0.27605467591208,-0.137460971218114,0.892332739929499,0.98590089213414,-6.11752636756654,FALSE
"MID1IP1",0.382592539402291,-0.129971924955956,0.880120645336084,0.391454395981811,0.841857135456359,-5.74478773551286,FALSE
"MID2",0.673683722656794,0.329124831620543,0.890162776612513,0.391664598794933,0.841857135456359,-5.47514094613541,FALSE
"MIDN",NA,0.85772339789477,NA,NA,NA,NA,FALSE
"MIEF1",0.292721166647749,-0.146960613850579,1.14261756056377,0.269534620368459,0.787141850351765,-5.49300734047706,FALSE
"MIEF2",NA,-0.232087749404558,NA,NA,NA,NA,FALSE
"MIEN1",-0.314202108439973,-0.227897628175737,-1.22462464906609,0.237942838306357,0.766828352039634,-5.40291719319001,FALSE
"MIER1",0.183190389567515,-0.0366149207615029,0.695863958472502,0.49621598394483,0.879813571780883,-5.88595039968366,FALSE
"MIER2",-0.0851333184328961,0.0127043665781531,-0.263489373665341,0.796846460814559,0.964574011207515,-5.88401198210951,FALSE
"MIER3",0.0931595104630575,0.104904919002244,0.228549085614926,0.825349622998056,0.972164422069372,-5.67847668674773,FALSE
"MIF",0.412985512619292,-0.171291816214095,1.16099440833467,0.262193890263022,0.780423228982132,-5.47327400842858,FALSE
"MIF4GD",-0.635559471863766,-0.0488131441832437,-2.11605700183632,0.0498965585337996,0.522917830641768,-4.13661318044109,FALSE
"MIGA1",0.213544306439218,0.359095298555112,0.476793119826934,0.640173908601049,0.923285603810086,-5.97256091085887,FALSE
